HOMO,r2,r3,a3,r4,a4,d4,r5,a5,d5,r6,a6,d6,r7,a7,d7,r8,a8,d8,r9,a9,d9,r10,a10,d10,r11,a11,d11,r12,a12,d12,r13,a13,d13,r14,a14,d14,r15,a15,d15,r16,a16,d16,r17,a17,d17,r18,a18,d18,r19,a19,d19,r20,a20,d20,r21,a21,d21,r22,a22,d22,r23,a23,d23,r24,a24,d24,r25,a25,d25,r26,a26,d26,r27,a27,d27,r28,a28,d28,r29,a29,d29,r30,a30,d30,r31,a31,d31,r32,a32,d32,r33,a33,d33,r34,a34,d34,r35,a35,d35,r36,a36,d36,r37,a37,d37,r38,a38,d38,r39,a39,d39,r40,a40,d40,r41,a41,d41,r42,a42,d42,r43,a43,d43,r44,a44,d44,r45,a45,d45,r46,a46,d46,r47,a47,d47,r48,a48,d48,r49,a49,d49
-0.192,1.5731,1.5287,114.23,1.5813,109.19,56.57,1.5468,116.5,320.0,1.3999,121.71,13.12,1.407,126.22,178.44,1.3818,130.39,329.01,1.4596,130.36,172.36,1.3797,121.65,186.84,1.472,126.3,207.51,1.3283,118.83,168.25,1.5335,124.69,240.32,1.3377,116.87,181.82,1.4611,124.19,190.35,1.5506,105.36,197.49,1.561,106.35,79.12,1.5196,114.64,194.3,1.5209,119.27,6.8,1.5266,115.66,20.28,1.0853,103.31,125.03,1.1235,108.28,232.3,1.0916,106.66,179.23,1.1065,111.07,296.05,1.1261,111.38,201.27,1.0704,104.97,80.51,1.0465,117.1,148.86,1.0904,124.52,354.48,1.112,120.84,10.53,1.1147,113.66,17.99,1.0876,119.8,15.78,1.0786,123.91,17.37,1.059,112.04,290.87,1.0626,116.18,166.82,1.0736,113.31,54.36,1.1278,106.92,295.41,1.0913,107.86,178.53,1.0915,110.97,56.06,1.1174,111.94,36.57,1.0713,116.23,276.46,1.1012,110.9,154.12,1.0804,113.33,343.8,1.0709,110.17,224.2,1.0879,110.85,100.22,1.1039,110.8,1.36,1.1234,110.86,239.68,1.1167,104.41,123.19,1.139,118.47,4.3,1.2237,124.66,186.19
-0.1884,1.5814,1.5401,114.31,1.5641,109.34,58.0,1.5426,117.81,323.18,1.3986,121.01,9.43,1.4326,125.72,184.52,1.342,130.01,327.7,1.4558,133.82,173.22,1.3691,120.63,176.35,1.4975,125.7,195.79,1.3721,116.96,178.86,1.5101,123.57,248.45,1.3578,115.62,174.36,1.4654,120.84,185.88,1.5463,108.02,192.65,1.5644,111.56,68.36,1.5128,113.13,192.41,1.4828,118.02,1.32,1.4754,115.93,16.88,1.1663,110.71,124.38,1.1034,107.51,236.03,1.0935,113.23,178.37,1.0522,107.41,298.18,1.1387,112.84,200.24,1.1028,109.17,86.48,1.0769,113.61,146.64,1.0287,115.48,352.17,1.0931,119.28,8.25,1.0828,113.18,21.63,1.1049,116.82,34.42,1.0978,131.14,17.31,1.0863,108.75,311.5,1.0768,113.86,192.04,1.1531,115.33,70.0,1.1016,115.78,284.93,1.1139,105.64,174.88,1.1021,105.26,57.98,1.1074,109.35,55.25,1.1109,106.65,296.38,1.1613,111.07,173.08,1.1282,118.24,338.98,1.1256,110.39,217.22,1.0667,107.99,99.88,1.0824,117.79,349.23,1.1257,112.71,227.39,1.117,106.83,109.5,1.1436,123.12,11.34,1.229,120.89,195.41
-0.1977,1.568,1.5515,112.98,1.533,110.68,63.74,1.485,110.82,312.51,1.3663,124.77,18.89,1.4361,121.89,180.75,1.3323,134.34,319.47,1.4575,131.91,176.73,1.3393,119.86,191.66,1.5023,124.64,205.4,1.3911,121.23,170.55,1.4558,123.79,245.54,1.3648,120.2,177.29,1.4174,131.51,187.53,1.5427,105.42,197.15,1.5657,106.28,74.22,1.498,114.18,202.78,1.5096,122.52,10.0,1.5448,117.96,9.74,1.1421,104.81,121.67,1.1027,113.27,239.88,1.1009,108.35,189.35,1.0811,108.06,302.92,1.1119,111.83,189.48,1.1141,113.93,76.41,1.1507,109.74,143.69,1.1017,119.64,358.21,1.0594,127.5,11.11,1.0846,113.37,25.84,1.0761,114.05,26.51,1.0407,119.88,15.77,1.1278,108.16,308.09,1.1268,109.89,188.59,1.1002,108.72,66.97,1.1111,114.99,278.93,1.0899,110.14,160.39,1.1038,110.42,40.33,1.0831,103.44,35.94,1.0962,110.66,280.04,1.1086,112.49,157.44,1.1648,119.08,355.56,1.1067,110.98,233.35,1.1154,110.43,112.44,1.0878,119.57,349.3,1.1203,110.4,231.93,1.0928,110.87,111.01,1.09,117.8,8.04,1.2478,123.74,191.02
-0.1974,1.585,1.5252,108.6,1.5391,113.58,59.83,1.5037,115.62,314.33,1.3717,119.99,14.31,1.4591,120.95,180.91,1.342,132.85,320.99,1.4271,133.67,180.26,1.3566,122.21,172.7,1.5063,126.75,170.76,1.3547,125.45,188.38,1.5173,127.53,295.77,1.3321,118.31,173.71,1.4128,121.56,167.8,1.5278,107.28,196.03,1.5196,108.12,76.71,1.5174,111.24,201.46,1.5533,117.53,2.5,1.5192,119.41,341.82,1.1178,106.15,136.89,1.1067,105.27,234.78,1.1015,105.69,181.44,1.103,109.8,295.2,1.0463,109.26,199.03,1.0843,110.6,77.02,1.1584,112.01,143.33,1.0625,115.88,353.9,1.0713,124.05,0.03,1.1871,109.76,334.01,1.055,117.32,152.18,1.0713,126.2,346.93,1.0893,109.71,289.18,1.113,115.19,174.08,1.1294,119.28,51.18,1.0799,113.68,301.52,1.0933,112.6,174.15,1.1401,108.93,64.28,1.0667,109.5,43.1,1.0824,112.64,282.55,1.0845,116.53,163.82,1.0448,109.81,9.45,1.1109,111.75,243.81,1.1545,104.36,124.87,1.0461,113.91,3.91,1.1047,109.21,246.24,1.0779,112.68,129.69,1.15,115.95,1.35,1.2208,127.99,182.44
-0.1894,1.5659,1.5432,111.19,1.541,108.96,70.34,1.5663,109.35,303.56,1.4072,121.22,23.87,1.4482,122.39,181.95,1.4059,128.92,320.56,1.4188,134.66,182.89,1.3519,120.38,170.24,1.5019,125.19,169.12,1.3557,127.64,180.77,1.5177,130.89,299.89,1.3456,116.16,172.8,1.4698,124.68,174.14,1.5231,109.56,195.78,1.5439,110.79,72.37,1.4932,112.61,213.22,1.5262,120.34,358.81,1.5085,120.64,341.31,1.1492,105.18,125.7,1.0883,103.59,235.92,1.0698,106.79,193.87,1.1047,113.78,317.87,1.1197,112.61,187.28,1.1302,111.35,59.05,1.1176,113.3,142.38,1.0629,115.87,354.99,1.1062,125.93,357.94,1.1085,113.71,329.17,1.0907,113.24,151.2,1.112,120.96,351.54,1.1092,109.02,296.98,1.1311,115.89,174.98,1.0668,111.79,57.89,1.0553,113.45,308.24,1.1322,113.86,183.49,1.0801,110.01,70.41,1.1915,110.96,55.43,1.1114,106.82,296.65,1.0987,113.25,170.15,1.114,114.91,358.14,1.1181,116.53,238.75,1.1129,109.24,125.24,1.0863,120.8,2.23,1.0718,106.3,243.04,1.0838,108.94,125.68,1.1429,119.38,0.37,1.2161,123.4,179.37
-0.1977,1.57,1.5518,112.06,1.5797,105.43,70.45,1.5323,109.33,307.08,1.3858,125.54,27.37,1.4485,128.05,175.87,1.3748,129.01,315.85,1.4776,130.37,175.39,1.3406,120.18,177.15,1.5088,126.88,161.43,1.3991,125.44,175.01,1.507,133.58,316.44,1.3474,122.77,171.4,1.4529,132.71,168.6,1.5663,108.24,186.98,1.5145,111.81,68.43,1.4949,113.33,199.07,1.5009,123.26,1.81,1.5136,116.86,334.06,1.1057,114.11,126.34,1.0908,105.33,240.37,1.134,106.92,194.78,1.1267,118.81,316.48,1.1148,112.25,185.01,1.0533,107.08,68.17,1.0698,111.16,136.94,1.0189,121.57,357.23,1.0893,120.17,351.31,1.14,111.84,325.71,1.1594,112.62,166.89,1.07,120.45,343.25,1.0863,111.12,298.97,1.0669,112.47,183.94,1.0833,114.8,58.89,1.1221,109.95,295.48,1.1321,114.05,178.62,1.1362,113.38,53.32,1.0925,111.01,44.07,1.0996,109.61,289.12,1.0875,112.42,163.6,1.0972,117.82,357.79,1.059,107.81,244.09,1.0856,107.57,118.52,1.1371,120.21,7.05,1.0529,109.73,248.26,1.0718,108.84,133.46,1.1205,117.68,353.17,1.2403,120.38,174.67
-0.1983,1.5766,1.5703,112.85,1.5654,105.42,63.32,1.5227,113.6,306.93,1.3796,124.12,30.04,1.4899,123.42,177.4,1.3587,125.51,315.07,1.4595,130.63,184.52,1.3421,119.0,166.22,1.5312,119.14,166.83,1.3367,126.23,183.88,1.4969,130.17,304.74,1.3235,115.6,171.4,1.4146,127.68,175.83,1.604,109.83,197.11,1.5615,111.34,71.88,1.5064,106.45,206.03,1.4934,113.61,3.99,1.5232,118.93,336.8,1.1111,108.99,127.16,1.0972,111.38,242.51,1.0527,115.03,186.01,1.1173,111.82,305.8,1.0914,107.52,182.4,1.0951,110.69,66.41,1.0438,110.95,139.17,1.0433,121.91,358.03,1.117,128.32,359.4,1.1059,104.62,332.3,1.0584,119.38,157.88,1.1081,125.16,350.62,1.0846,107.13,310.79,1.033,109.54,193.53,1.1168,110.05,72.61,1.0746,108.0,286.89,1.0773,111.53,170.6,1.0809,110.83,52.14,1.0835,108.11,57.8,1.1507,108.64,304.01,1.1134,116.35,183.85,1.085,117.43,340.06,1.1494,111.97,219.88,1.1132,111.23,106.37,1.0661,117.37,10.52,1.0978,108.94,256.04,1.0349,111.03,140.38,1.1388,110.68,358.82,1.246,126.84,176.32
-0.1981,1.573,1.5285,110.8,1.5649,105.93,64.5,1.5242,115.74,307.02,1.37,121.54,25.85,1.4464,123.2,174.44,1.345,133.67,323.54,1.464,127.08,182.5,1.3254,113.68,171.01,1.4456,125.74,165.72,1.3463,132.74,177.88,1.5357,129.17,310.89,1.3565,119.86,175.08,1.443,125.65,171.17,1.5425,108.55,192.81,1.5559,104.5,73.29,1.5204,111.53,199.85,1.5347,122.4,355.74,1.5138,115.93,335.57,1.111,108.75,123.41,1.1061,103.33,237.35,1.0856,108.87,185.52,1.0932,112.78,304.29,1.1066,108.77,182.41,1.1096,104.87,63.78,1.1101,111.65,145.08,1.065,124.66,355.4,1.0557,121.86,357.07,1.1019,109.18,330.31,1.0823,114.19,169.95,1.0948,124.63,340.56,1.0961,107.32,308.3,1.0999,110.23,194.67,1.0725,107.27,68.81,1.0834,113.8,295.5,1.1005,112.45,172.3,1.1157,106.31,53.81,1.1457,113.68,53.63,1.1076,109.78,296.85,1.07,115.88,169.05,1.0447,118.55,357.03,1.1607,109.42,242.4,1.1183,106.04,123.18,1.0546,115.57,0.93,1.0889,106.17,242.76,1.0681,110.65,124.51,1.1414,113.07,344.45,1.239,126.34,164.13
-0.1986,1.552,1.5201,107.24,1.5459,112.78,60.95,1.5697,113.47,316.9,1.3263,121.22,9.54,1.4751,123.03,187.87,1.3374,130.78,324.02,1.4541,129.14,185.67,1.3415,116.16,170.73,1.4576,129.47,163.9,1.3727,128.34,176.05,1.4918,133.39,305.0,1.3497,118.38,176.85,1.4534,126.08,170.66,1.5444,103.43,190.46,1.5745,107.82,73.59,1.5223,109.9,200.81,1.5092,123.8,350.23,1.5198,117.45,335.27,1.1128,109.21,124.0,1.094,113.27,238.06,1.1477,116.0,185.13,1.0927,104.46,301.1,1.0757,107.03,198.54,1.1004,110.77,76.2,1.0627,108.51,148.39,1.0872,113.86,356.64,1.1084,124.74,350.49,1.0602,106.25,325.74,1.1294,117.22,157.18,1.0902,125.5,345.06,1.1027,112.5,300.12,1.0422,112.46,177.88,1.0744,110.45,58.22,1.1012,108.2,290.93,1.11,106.73,171.94,1.0516,109.36,54.26,1.0627,110.16,33.76,1.1234,107.47,274.71,1.0632,111.69,159.54,1.0756,115.28,350.32,1.0921,105.82,228.48,1.0635,107.24,109.8,1.0745,116.52,9.87,1.0514,104.93,250.59,1.115,110.41,134.26,1.1121,120.99,353.62,1.24,121.55,170.61
-0.1953,1.5429,1.5501,111.03,1.545,107.62,66.27,1.5409,112.0,316.52,1.3617,124.54,11.81,1.4863,126.14,182.93,1.3408,128.7,330.43,1.417,130.94,176.64,1.3748,119.87,170.73,1.5125,127.22,164.3,1.3524,128.3,170.69,1.5179,133.28,317.48,1.3434,116.11,168.94,1.4651,127.57,175.47,1.5598,106.49,190.21,1.5424,112.97,72.09,1.5406,109.57,204.82,1.5311,120.59,357.23,1.5184,116.62,332.03,1.1009,105.84,122.27,1.0981,109.79,239.02,1.0912,115.34,188.72,1.1688,110.61,302.61,1.0912,110.35,193.96,1.0811,110.91,80.56,1.1244,107.38,150.29,1.0575,117.41,354.37,1.0989,121.04,351.92,1.0916,109.32,322.81,1.03,116.37,162.27,1.067,116.83,348.34,1.0574,113.19,307.53,1.082,114.35,186.95,1.1394,114.43,64.34,1.0403,110.48,297.13,1.0985,110.62,174.87,1.1089,112.88,62.62,1.1043,110.45,53.62,1.0997,107.7,292.53,1.1129,113.95,169.58,1.1288,113.31,8.55,1.0519,111.31,249.23,1.0725,113.72,124.47,1.0875,119.32,8.26,1.1082,105.65,251.8,1.0689,110.71,128.09,1.1213,116.44,349.15,1.2282,121.0,166.68
-0.2017,1.5738,1.5929,110.22,1.5315,104.29,68.43,1.5435,114.99,309.89,1.3499,121.82,18.25,1.4896,123.93,185.34,1.3347,127.67,320.82,1.452,127.55,184.84,1.361,115.96,171.77,1.5556,125.83,168.57,1.3175,125.58,178.48,1.5339,136.15,308.37,1.3361,122.13,174.54,1.4131,129.67,159.19,1.5666,104.82,187.4,1.5627,104.94,70.39,1.5037,111.33,207.95,1.4731,121.72,357.23,1.5452,113.04,324.93,1.1338,114.71,116.21,1.1078,107.1,236.72,1.0712,109.15,192.31,1.0632,106.04,307.47,1.0279,111.75,189.19,1.1092,109.64,70.73,1.0724,114.04,146.28,1.0693,122.6,358.5,1.054,126.39,355.49,1.1123,110.83,323.64,1.1044,117.76,162.7,1.0912,118.91,336.15,1.1165,115.16,300.24,1.1388,113.57,181.48,1.0305,113.12,62.19,1.0633,111.32,304.92,1.1387,114.3,185.24,1.106,109.18,65.42,1.0827,113.53,37.5,1.0625,113.87,271.51,1.1395,117.12,152.52,1.1023,115.46,6.87,1.0571,110.59,248.36,1.1223,110.89,130.1,1.0751,113.62,27.94,1.1036,100.97,272.75,1.1005,110.66,148.84,1.142,112.59,348.67,1.2508,122.78,166.61
-0.1969,1.5684,1.5198,116.91,1.5915,106.77,54.62,1.5257,116.91,317.57,1.383,121.05,18.05,1.4892,124.33,178.35,1.366,129.64,324.66,1.4606,130.01,179.39,1.3476,112.61,173.27,1.497,120.48,168.65,1.3399,126.23,176.08,1.5384,130.12,305.61,1.3543,118.9,178.67,1.4343,132.4,169.73,1.5409,103.64,192.43,1.5601,103.33,81.5,1.5083,111.53,197.94,1.5175,124.39,355.52,1.5189,116.03,330.71,1.0967,104.97,124.31,1.0441,104.0,233.79,1.1248,112.82,170.4,1.1107,107.37,292.12,1.1127,105.81,194.02,1.0932,109.0,74.23,1.0588,113.71,148.93,1.0611,119.35,355.28,1.1101,131.54,355.07,1.1306,114.0,321.07,1.099,114.84,158.57,1.058,114.27,343.92,1.1341,110.95,313.53,1.0879,110.7,198.49,1.0467,110.14,74.33,1.1055,110.7,286.45,1.1071,105.85,170.3,1.1202,105.45,48.97,1.1271,112.62,55.39,1.0906,107.57,298.39,1.0775,111.95,173.62,1.115,112.65,353.64,1.0831,110.04,234.05,1.0809,109.65,121.57,1.0464,120.31,11.83,1.0984,104.56,259.14,1.0516,108.72,136.65,1.1296,108.28,350.64,1.241,124.51,169.44
-0.1922,1.5872,1.5185,109.96,1.5624,109.79,67.38,1.5394,111.69,307.36,1.4053,121.29,21.21,1.4804,127.39,177.48,1.3564,132.1,327.4,1.4549,132.31,164.42,1.3818,113.72,176.6,1.5069,120.86,185.82,1.3687,126.58,177.49,1.5216,128.8,297.32,1.3625,114.77,171.83,1.4621,122.59,166.3,1.5573,107.8,188.53,1.5577,106.7,72.62,1.5027,112.56,204.34,1.482,121.26,14.43,1.5104,117.46,332.47,1.1262,104.87,123.18,1.0698,103.31,238.24,1.1017,111.63,191.25,1.1188,114.59,307.44,1.0664,115.12,192.99,1.068,108.84,69.42,1.1343,109.6,146.16,1.0901,114.07,349.53,1.0811,125.72,5.77,1.0946,110.1,327.06,1.0763,113.65,152.99,1.1028,130.05,342.86,1.069,109.06,300.51,1.0765,115.97,184.03,1.0737,110.28,61.31,1.0944,112.69,303.52,1.0937,110.47,189.06,1.0644,112.44,68.57,1.0998,111.55,41.15,1.0682,112.37,280.28,1.1056,114.18,150.35,1.0643,113.5,343.91,1.1106,114.4,227.35,1.0748,111.94,107.33,1.0721,112.69,31.42,1.1233,103.42,271.75,1.1071,112.76,150.58,1.1143,116.84,354.96,1.2453,123.15,174.61
-0.1944,1.5756,1.513,115.11,1.5569,110.96,53.97,1.4993,114.39,316.5,1.3726,125.08,21.82,1.4786,122.94,178.63,1.3706,129.17,318.14,1.4315,129.15,188.08,1.3457,116.18,168.28,1.5015,126.66,165.65,1.3505,129.11,181.47,1.4737,130.77,293.71,1.3476,116.37,179.8,1.4592,124.26,178.76,1.5463,104.16,197.28,1.5481,108.85,78.88,1.5121,109.48,198.48,1.5006,122.09,355.47,1.4987,116.67,346.59,1.0526,106.06,122.01,1.0877,98.13,232.2,1.0689,112.57,179.71,1.0578,101.0,290.43,1.1031,107.5,196.2,1.1312,105.16,79.52,1.1119,110.89,144.13,1.062,117.84,357.79,1.1049,119.75,353.53,1.1604,107.16,326.46,1.1716,110.45,152.38,1.0842,128.46,348.8,1.1133,106.59,307.13,1.0839,116.06,192.57,1.0368,111.04,66.15,1.0978,110.31,291.71,1.1394,111.5,170.13,1.0664,109.33,51.08,1.0957,111.08,46.82,1.1104,111.82,291.65,1.1179,115.72,161.46,1.1566,116.59,15.32,1.1778,109.32,258.25,1.0869,110.05,135.61,1.1491,111.42,13.89,1.1008,110.19,256.59,1.1224,110.25,137.94,1.107,115.95,353.57,1.2217,120.68,170.5
-0.1984,1.5357,1.5666,110.15,1.5273,111.23,64.97,1.5426,110.64,311.66,1.3629,123.59,13.89,1.4546,125.37,179.16,1.3373,129.99,332.26,1.4739,131.97,179.36,1.3369,120.19,171.13,1.49,127.56,164.65,1.3382,125.28,177.76,1.527,131.49,296.19,1.347,115.05,181.98,1.4182,123.68,181.04,1.5653,105.07,194.62,1.5559,108.05,80.18,1.5461,110.55,200.3,1.488,121.19,351.63,1.5195,120.57,345.85,1.0568,113.08,116.84,1.0708,112.69,239.84,1.0971,112.65,189.05,1.1148,113.92,305.16,1.0888,113.87,197.35,1.111,107.72,72.67,1.1221,108.74,156.86,1.0633,120.7,356.3,1.1017,120.69,351.49,1.1033,108.48,327.92,1.0703,113.61,151.01,1.093,119.25,353.7,1.075,113.35,310.12,1.0825,113.43,189.66,1.0425,109.69,68.62,1.1478,113.19,301.81,1.114,113.97,179.34,1.0752,114.15,61.55,1.0623,107.39,42.99,1.0589,115.51,289.09,1.1308,113.08,158.63,1.1075,116.61,357.08,1.0762,109.98,246.61,1.1222,111.11,124.98,1.0821,111.73,353.91,1.0505,105.32,242.12,1.0831,109.87,116.02,1.0855,110.63,356.68,1.2514,128.17,171.56
-0.1901,1.6025,1.5431,112.58,1.5604,107.96,60.57,1.5384,115.66,315.76,1.3807,121.85,17.6,1.4489,127.27,179.05,1.3627,129.01,329.23,1.4557,129.64,185.24,1.3347,119.95,168.25,1.4492,127.98,168.82,1.3858,127.58,181.5,1.5273,128.69,293.51,1.3245,118.47,176.51,1.456,128.19,167.66,1.5467,104.31,191.76,1.5424,108.59,75.65,1.5158,115.66,200.33,1.4685,120.6,350.95,1.4935,114.0,338.55,1.0695,105.36,122.02,1.1472,104.34,237.65,1.0928,106.65,179.55,1.087,107.32,304.13,1.1021,112.87,191.85,1.0828,104.5,73.7,1.0801,111.4,154.2,1.0516,115.3,355.41,1.0923,125.43,352.6,1.0937,111.49,325.82,1.1001,120.84,146.23,1.076,122.12,343.11,1.0669,113.67,296.92,1.0834,111.95,187.51,1.0867,116.79,62.95,1.0819,116.09,277.01,1.1226,111.2,152.85,1.0476,113.51,38.33,1.1395,113.23,39.76,1.0927,108.64,287.4,1.1069,112.54,157.29,1.085,118.52,4.5,1.1032,113.66,243.39,1.115,112.0,122.59,1.0346,114.84,3.77,1.1148,106.25,245.24,1.0887,110.84,127.91,1.1017,116.17,352.74,1.2291,117.56,174.72
-0.1916,1.5615,1.5482,114.74,1.5721,106.56,60.19,1.4605,116.7,315.72,1.3742,122.66,18.83,1.473,123.69,180.44,1.3626,129.57,321.63,1.4362,131.57,181.24,1.3969,116.59,167.12,1.5221,122.28,166.72,1.3479,122.71,181.29,1.4877,134.04,304.43,1.3716,117.23,173.68,1.4158,125.11,168.53,1.5541,107.97,191.95,1.5686,112.27,70.3,1.5369,111.55,196.46,1.4785,122.96,354.48,1.5077,119.19,335.39,1.099,104.68,120.37,1.0764,110.85,237.32,1.0585,113.68,178.64,1.0993,116.8,303.02,1.0979,115.76,185.96,1.0814,106.84,73.87,1.1061,114.98,145.19,1.087,117.19,350.72,1.0755,121.9,353.29,1.1072,105.1,324.82,1.1311,114.32,160.69,1.0958,123.98,348.26,1.061,112.88,298.3,1.0344,109.4,177.24,1.1366,111.26,59.17,1.0685,112.06,287.71,1.1215,108.54,172.25,1.0417,112.09,53.25,1.1217,108.88,57.31,1.1242,106.25,303.0,1.1139,122.15,172.68,1.0838,116.51,357.27,1.0872,113.08,236.52,1.0513,107.51,119.32,1.0605,113.94,7.29,1.0897,105.4,248.13,1.0812,113.69,139.22,1.1391,111.58,6.1,1.2223,125.73,184.1
-0.1972,1.5549,1.5221,107.69,1.5709,109.67,67.32,1.5064,112.94,309.6,1.3835,121.74,16.01,1.4663,124.28,186.82,1.3309,130.55,322.93,1.4676,131.41,189.94,1.3546,118.29,166.37,1.483,126.84,159.89,1.3364,128.62,181.02,1.4814,131.07,307.1,1.3284,116.68,175.69,1.485,125.63,167.14,1.5352,107.47,188.91,1.5417,108.82,76.25,1.5596,113.03,207.26,1.4824,122.66,348.99,1.5399,118.53,332.95,1.1266,109.56,122.28,1.0822,102.64,236.31,1.1096,111.71,187.9,1.0556,106.17,303.32,1.0767,106.85,187.52,1.1094,112.87,74.26,1.1037,110.03,150.33,1.1136,112.4,356.5,1.1093,117.7,352.17,1.1633,110.38,332.05,1.1421,114.69,167.0,1.071,120.31,340.38,1.0952,108.79,310.17,1.0646,114.0,195.64,1.063,115.86,67.0,1.0834,115.41,289.65,1.1221,112.55,172.27,1.0802,107.16,55.0,1.1232,107.71,48.5,1.073,109.59,288.26,1.092,117.38,162.51,1.1294,115.01,351.03,1.1072,107.94,234.69,1.1432,115.59,120.98,1.1128,112.47,26.47,1.0902,107.78,267.51,1.1369,118.39,149.9,1.1222,112.85,347.87,1.2511,121.45,166.74
-0.1964,1.5424,1.5774,113.74,1.5402,106.66,59.54,1.5105,115.94,309.43,1.3788,121.76,26.78,1.4641,124.42,176.74,1.3715,130.92,329.69,1.4825,128.93,181.59,1.3527,115.77,169.11,1.4758,128.35,163.8,1.3367,128.49,173.5,1.526,130.83,307.43,1.3457,116.03,175.28,1.4352,123.39,164.89,1.5306,106.21,200.59,1.5651,109.41,72.88,1.4983,110.21,203.18,1.4773,121.47,346.13,1.4971,118.09,338.38,1.0787,114.64,123.43,1.1403,107.88,234.83,1.0362,111.06,179.19,1.0547,108.29,301.3,1.0824,109.06,187.24,1.0669,109.15,74.61,1.1434,114.27,152.52,1.0827,117.73,353.77,1.1008,120.63,349.1,1.1323,105.99,325.27,1.0664,116.1,162.07,1.0613,125.86,340.52,1.1205,112.35,312.31,1.1243,114.28,189.86,1.1086,112.46,71.55,1.041,109.23,291.26,1.1101,109.04,168.07,1.1112,108.76,54.21,1.105,105.21,50.72,1.0988,112.95,292.35,1.1455,116.47,166.71,1.0874,119.61,352.0,1.0757,113.25,233.87,1.1102,110.85,109.44,1.0863,116.36,17.35,1.0871,112.2,260.44,1.0725,113.85,142.53,1.107,111.8,349.74,1.2647,124.88,168.76
-0.1935,1.5747,1.5392,113.47,1.5748,105.77,62.09,1.4963,118.61,321.73,1.3831,120.5,5.31,1.5052,121.21,189.31,1.3562,127.81,319.78,1.449,131.63,189.02,1.3524,116.55,173.98,1.4952,123.43,167.92,1.3811,129.94,175.66,1.5036,131.5,299.27,1.3483,116.52,173.33,1.4618,122.86,180.58,1.5566,102.99,188.33,1.5725,113.77,68.39,1.4963,111.76,196.42,1.5082,121.13,351.11,1.5157,117.8,341.32,1.1211,104.49,118.21,1.0629,107.42,240.79,1.0593,116.54,182.87,1.1533,115.01,303.34,1.0933,110.72,195.63,1.1152,111.15,79.37,1.1274,113.49,147.29,1.1323,122.09,3.27,1.05,125.85,354.08,1.1135,109.54,327.62,1.0889,112.61,147.75,1.0745,121.66,351.93,1.12,108.26,296.25,1.0968,112.56,178.99,1.0717,110.86,62.67,1.1243,110.29,298.26,1.121,108.36,183.13,1.0901,109.56,59.31,1.0975,113.41,46.47,1.0953,107.29,290.86,1.0863,115.25,167.06,1.0491,118.67,2.53,1.1255,107.71,241.24,1.077,109.72,129.59,1.115,110.1,5.61,1.096,102.36,248.66,1.0602,108.32,129.92,1.0945,115.43,350.16,1.2569,122.62,168.06
-0.1947,1.5667,1.5302,111.78,1.5663,108.12,63.82,1.4711,114.36,314.3,1.3812,123.24,16.66,1.4476,123.11,186.03,1.3683,127.69,312.9,1.4464,130.51,182.98,1.3698,116.37,178.07,1.4497,125.01,173.3,1.3377,130.65,174.06,1.4953,133.67,300.01,1.3785,119.3,176.0,1.4444,124.55,182.44,1.5819,106.33,194.88,1.5714,105.98,74.63,1.5219,111.96,195.55,1.5073,120.32,6.8,1.4894,115.1,335.55,1.1123,111.05,122.53,1.0929,108.8,236.16,1.1497,110.28,189.41,1.0763,109.84,302.64,1.1535,111.37,189.04,1.102,106.34,77.78,1.0595,116.05,133.33,1.094,121.17,356.57,1.0553,124.98,358.95,1.1351,101.97,319.8,1.1783,117.92,154.98,1.064,126.59,348.55,1.1128,112.59,295.58,1.0762,112.62,171.13,1.0958,109.41,53.37,1.0466,110.13,295.09,1.1375,116.11,174.37,1.0684,110.74,48.7,1.0965,108.13,47.83,1.0987,107.42,296.43,1.1082,114.68,170.3,1.0687,110.98,9.97,1.1048,109.74,245.75,1.1285,103.47,124.67,1.0622,119.09,8.93,1.1458,107.2,251.1,1.0862,118.81,133.67,1.1434,114.22,345.93,1.2265,123.39,163.97
-0.1944,1.5717,1.5507,112.71,1.5381,105.2,62.94,1.5117,115.01,311.63,1.3794,124.05,21.03,1.4505,123.48,185.59,1.3438,127.13,316.75,1.4337,130.3,186.02,1.3485,115.14,172.51,1.5189,124.13,170.09,1.3506,129.23,180.19,1.512,131.19,296.03,1.3356,119.65,175.37,1.4928,127.09,178.04,1.5408,109.8,194.62,1.5684,106.77,74.53,1.51,110.68,203.44,1.4984,123.85,357.36,1.4965,113.84,341.84,1.136,103.12,120.4,1.1033,108.36,231.65,1.0794,108.41,185.25,1.0381,108.1,300.79,1.0964,113.53,190.84,1.1336,105.98,73.21,1.0885,111.65,140.23,1.0829,123.27,357.68,1.0852,124.35,354.48,1.1287,107.01,327.4,1.0584,117.05,146.2,1.0765,125.6,352.12,1.0732,112.65,307.91,1.0943,113.35,188.61,1.1146,109.13,66.61,1.0577,115.3,303.38,1.1036,112.67,180.09,1.115,115.07,65.13,1.07,106.81,45.75,1.1482,110.03,286.83,1.0761,113.15,163.39,1.1341,113.35,351.96,1.0992,110.29,228.21,1.128,108.91,117.97,1.1138,110.19,13.08,1.1008,110.81,247.22,1.0963,109.98,128.63,1.0886,116.5,357.27,1.2544,121.43,177.17
